url
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuReservas.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuFiscales.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuBoletin.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuBalanza.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuCNTdef.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuIED.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuDeudaPrivada.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_deudaExtTotal.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuDeudaPublica.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuRemesas.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_sh_balComercialAnuario.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuComercioExterior.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuPetroleos.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_sh_mercLab_DistPEA_.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuSalarios.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuIPP.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuInflacion.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_IDEAC.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_ICE.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuICC.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuCNAde_f.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuCotizaciones.html
https://contenido.bce.fin.ec/documentos/Administracion/bi_menuIndiceTipoCambio.html
